A8,-38.4923,  1.5994, 28.8241,  0.0705,  5.4819, -4.2603, -7.2908,  0.    ,  0.    , -1.7822, -1.7708,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.8945,-16.7259
N7,-37.6802,  1.5051, 28.8377,  0.0697,  5.4857, -4.3296, -7.0717,  0.    ,  0.    , -1.7941, -1.555 ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.7474,-15.7851
N5,-37.1137,  2.1073, 28.2501,  0.0716,  6.0921, -4.4186, -7.0236,  0.    ,  0.    , -1.8109, -1.2097,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.9364,-14.1189
N12,-38.0057,  1.4725, 28.1605,  0.0627,  5.4912, -4.2181, -7.138 ,  0.    ,  0.    , -1.7779, -1.5343,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.1056,-16.3815
H6,-38.3339,  1.4974, 28.3828,  0.0649,  5.5162, -4.1664, -7.1975,  0.    ,  0.    , -1.7814, -1.5388,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.2002,-16.3565
H5,-38.3126,  1.4841, 28.4192,  0.0655,  5.4905, -4.1657, -7.2689,  0.    ,  0.    , -1.7795, -1.541 ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.2167,-16.3917
N11,-37.8816,  2.0058, 27.1181,  0.0566,  5.4893, -4.0447, -7.4448,  0.    ,  0.    , -1.7708, -1.5578,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.8124,-16.2174
N10,-37.968 ,  1.4364, 28.8183,  0.0607,  5.5341, -4.227 , -7.3343,  0.    ,  0.    , -1.783 , -1.5318,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.9749,-16.0198
Q1,-38.0077,  1.721 , 28.4857,  0.1885,  5.6424, -4.3516, -7.0766,  0.    ,  0.    , -1.796 , -1.5359,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.7874,-15.9427
A4,-38.6873,  2.3059, 29.1935,  0.0695,  5.435 , -4.4263, -7.4361,  0.    ,  0.    , -1.7657, -2.1824,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  0.    ,  1.1219,-16.372 
